,url,text,media_url,comments
0,/story.php?story_fbid=10165011658885725&id=153080620724&refid=17&_ft_=mf_story_key.10165011658885725%3Atop_level_post_id.10165011658885725%3Atl_objid.10165011658885725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10165011658885725%3Apage_id.153080620724%3Astory_location.4%3Atds_flgs.3%3Apage_insights.%7B%22153080620724%22%3A%7B%22page_id%22%3A153080620724%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A153080620724%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1593695563%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B10165011658885725%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A153080620724%2C%22page_id%22%3A153080620724%2C%22post_id%22%3A10165011658885725%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1596265199%3A-9153219129487347765&__tn__=%2AW-R#footer_action_list,[],,"[{'text': ['🙏', '🇺🇸', ' Peace to all politics', ' This is a time of unity! We must stand together... USA is falling apart in this difficult time... Let""s not be blind to what\'s really happening. Bless the children the sick the needy and those at war with themselves and eachother. Pray for those with Covid 19 those that lost family members and those that are depressed. Bless the children.', ' Pray for the world ', '🌎'], 'profile_name': 'CE Aguilar', 'profile_url': '/ce.aguilar.526'}, {'text': ['Thank You Sir.. We can never repay you the debt we owe you but WE have a Big God and HE will many times over! God Bless You and keep you safe until your mission is complete!'], 'profile_name': 'Saman Mahamad', 'profile_url': '/saman.mahamad12'}, {'text': ['Congratulations', "" on helping us and for sticking through all the hate you've had to put up with. Many a man would have quit, but you've hung in there for us! Thank you and God bless you!""], 'profile_name': 'Theresa Moss', 'profile_url': '/Tressaa'}, {'text': ['Congratulations', '!!!  Way to go President Trump.  Keep those Dems guessing how you do such a great job.  They have not done much of anything in almost 4 years.  Sad'], 'profile_name': 'Barbara Clausen Nielsen', 'profile_url': '/bcnielsen1'}, {'text': ['You are the best President. I served under President Reagan, which I thought until you was the best. I would have loved serving under you. '], 'profile_name': 'Joey Nieves Jr', 'profile_url': '/joey.nievesjr'}, {'text': ['Great job ! Now if only those God forsaken protesters ... looters .. and rioters ... would actually get a real job the numbers would look even better !'], 'profile_name': 'Mary Sand', 'profile_url': '/MaryS112'}, {'text': ['Congratulations', ' On delivering to your people. ', ' ', ' Many make promises, few deliver.'], 'profile_name': 'Duduzile Fox Ndwandwe', 'profile_url': '/dudu.dmd'}, {'text': ['That’s great! Let’s keep going  we need to make more information out there at rallies talk about all the stuff dems stand for communist, tearing down history, defunding police , etc then ask are we going to let them tear down America take away our freedoms ? There is such a large silent majority out there behind you. Rally them out !!! This election is important for our lives as Americans ', '🙏'], 'profile_name': 'Gina Gemmati', 'profile_url': '/gina.gemmati'}, {'text': ['You are THE BEST President we have ever had and no other could have handled things during times like this and accomplished so much! Truly grateful!'], 'profile_name': 'Aliison Marie Woodson', 'profile_url': '/aliison.m.woodson'}, {'text': [""Different subject. Forced wearing of masks is a circumvention of the 2nd Amendment by the democraps! Don't believe me ? Wear a mask while practicing your right to protect yourself. See what happens. Democraps know they are safe as long as you are showing your submission by wearing a mask..... Mask equals inability to protect yourself and submission.""], 'profile_name': 'Steven Horter', 'profile_url': '/steven.horter.39'}, {'text': [""Please update us on the health care reform.  I'm tired of the negative commentary that you're taking away health care. Please set the record straight...""], 'profile_name': 'Loretta Lynn Keller', 'profile_url': '/loretta.emerson'}, {'text': ['Now make sure when the reporters ask you questions to say "" let me look to see if you\'re on the list for me to call upon"".  Then say, ""oh wait, I don\'t get a list, just Sleepy Joe does.""  Time to wake up the sheep!'], 'profile_name': 'Cheryl Trevorrow', 'profile_url': '/sheryl.trev'}, {'text': ['Calm down Lone Ranger. These aren’t new jobs, but jobs that people are returning to after being furloughed. Your July numbers will be devastating. '], 'profile_name': 'Tracey Aaron', 'profile_url': '/tracey.aaron.7'}, {'text': ['Try to enjoy the holiday weekend!! Looking forward to seeing the fireworks at Mount Rushmore!!'], 'profile_name': 'Lisa Lowe', 'profile_url': '/lisa.lowe.7393'}, {'text': ['Democrats are scrambling trying to create something negative about jobs report.'], 'profile_name': 'Rick Mayo', 'profile_url': '/rick.mayo.colorado'}, {'text': [""...and they said jobs wouldn't come back until the Fall. They forget who's in charge.""], 'profile_name': 'Michael Ditka', 'profile_url': '/profile.php'}, {'text': ['These people are coming back to work after temporary layoffs. Large parts of the country are closing down again because the virus is running virtually unchecked. The end of June numbers will be more indicative of the state of joblessness in our country.'], 'profile_name': 'Shay Edwards', 'profile_url': '/profile.php'}, {'text': ['Mr President, you can’t let Mr Biden win the election. I work in healthcare and he shows significant signes of Alzheimer’s. God bless USA'], 'profile_name': 'Ulf Persson', 'profile_url': '/ulf.persson11'}, {'text': ['The MSM is playing games yet again. This morning, after no transmission problems all morning long, the local Fox-TV station in Little Rock, Arkansas experienced “technical difficulties” that interrupted President Trump’s televised jobs report. The Mainstream Media will stop at nothing to disrupt and tarnish his Presidency.'], 'profile_name': 'Luther G. Williams', 'profile_url': '/lutherg.williams'}, {'text': [""Do not cave on the facemask issue and stop the contact tracing by defunding it!  The virus has a 99% survival rate, let it run it's course!  Asking you to stand in the gap for American privacy against government control.""], 'profile_name': 'Karen Rash Meyer', 'profile_url': '/karenmeyer7'}]"
1,/story.php?story_fbid=10165011426170725&id=153080620724&refid=17&_ft_=mf_story_key.10165011426170725%3Atop_level_post_id.10165011426170725%3Atl_objid.10165011426170725%3Acontent_owner_id_new.153080620724%3Aoriginal_content_id.3219324228126311%3Aoriginal_content_owner_id.1745691098822972%3Athrowback_story_fbid.10165011426170725%3Apage_id.153080620724%3Astory_location.4%3Aattached_story_attachment_style.share%3Atds_flgs.3%3Apage_insights.%7B%22153080620724%22%3A%7B%22page_id%22%3A153080620724%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A153080620724%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A3219324228126311%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1593693016%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B10165011426170725%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A153080620724%2C%22page_id%22%3A153080620724%2C%22post_id%22%3A10165011426170725%2C%22role%22%3A1%2C%22share_id%22%3A3219324228126311%7D%5D%7D%2C%221745691098822972%22%3A%7B%22page_id%22%3A1745691098822972%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A153080620724%2C%22attached_story%22%3A%7B%22page_id%22%3A1745691098822972%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A1745691098822972%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1593692921%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B3219324228126311%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%7D%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A153080620724%2C%22page_id%22%3A1745691098822972%2C%22post_id%22%3A3219324228126311%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1596265199%3A-3249242341198256321&__tn__=%2AW-R#footer_action_list,[],,[]
2,/story.php?story_fbid=10165006918900725&id=153080620724&refid=17&_ft_=mf_story_key.10165006918900725%3Atop_level_post_id.10165006918900725%3Atl_objid.10165006918900725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10165006918900725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Atds_flgs.3%3Apage_insights.%7B%22153080620724%22%3A%7B%22page_id%22%3A153080620724%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A153080620724%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1593646621%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B10165006918900725%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A153080620724%2C%22page_id%22%3A153080620724%2C%22post_id%22%3A10165006918900725%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1596265199%3A1761235911754621678&__tn__=%2AW-R#footer_action_list,[],,[]
3,/story.php?story_fbid=10165006916880725&id=153080620724&refid=17&_ft_=mf_story_key.10165006916880725%3Atop_level_post_id.10165006916880725%3Atl_objid.10165006916880725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10165006916880725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Atds_flgs.3%3Apage_insights.%7B%22153080620724%22%3A%7B%22page_id%22%3A153080620724%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A153080620724%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1593646600%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B10165006916880725%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A153080620724%2C%22page_id%22%3A153080620724%2C%22post_id%22%3A10165006916880725%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1596265199%3A3714704220194002443&__tn__=%2AW-R#footer_action_list,[],,[]
4,/story.php?story_fbid=10165006915305725&id=153080620724&refid=17&_ft_=mf_story_key.10165006915305725%3Atop_level_post_id.10165006915305725%3Atl_objid.10165006915305725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10165006915305725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Atds_flgs.3%3Apage_insights.%7B%22153080620724%22%3A%7B%22page_id%22%3A153080620724%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A153080620724%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1593646584%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B10165006915305725%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A153080620724%2C%22page_id%22%3A153080620724%2C%22post_id%22%3A10165006915305725%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1596265199%3A-6162131872225527730&__tn__=%2AW-R#footer_action_list,[],,[]
5,/story.php?story_fbid=10165004991420725&id=153080620724&refid=17&_ft_=mf_story_key.10165004991420725%3Atop_level_post_id.10165004991420725%3Atl_objid.10165004991420725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10165004991420725%3Apage_id.153080620724%3Astory_location.4%3Atds_flgs.3%3Apage_insights.%7B%22153080620724%22%3A%7B%22page_id%22%3A153080620724%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A153080620724%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1593626442%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B10165004991420725%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A153080620724%2C%22page_id%22%3A153080620724%2C%22post_id%22%3A10165004991420725%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1596265199%3A3101842819030016333&__tn__=%2AW-R#footer_action_list,[],,[]
6,/story.php?story_fbid=10165001899830725&id=153080620724&refid=17&_ft_=mf_story_key.10165001899830725%3Atop_level_post_id.10165001899830725%3Atl_objid.10165001899830725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10165001899830725%3Apage_id.153080620724%3Astory_location.4%3Atds_flgs.3%3Apage_insights.%7B%22153080620724%22%3A%7B%22page_id%22%3A153080620724%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A153080620724%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1593611434%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B10165001899830725%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A153080620724%2C%22page_id%22%3A153080620724%2C%22post_id%22%3A10165001899830725%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1596265199%3A-4038881062192427442&__tn__=%2AW-R#footer_action_list,[],,[]
7,/story.php?story_fbid=10165001606305725&id=153080620724&refid=17&_ft_=mf_story_key.10165001606305725%3Atop_level_post_id.10165001606305725%3Atl_objid.10165001606305725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10165001606305725%3Apage_id.153080620724%3Astory_location.4%3Atds_flgs.3%3Apage_insights.%7B%22153080620724%22%3A%7B%22page_id%22%3A153080620724%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A153080620724%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1593607957%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B10165001606305725%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A153080620724%2C%22page_id%22%3A153080620724%2C%22post_id%22%3A10165001606305725%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1596265199%3A6502192042624094255&__tn__=%2AW-R#footer_action_list,[],,"[{'text': ['It was hilarious. He represents the Democrat party perfectly! ', '🥴'], 'profile_name': 'Alicia Nielsen', 'profile_url': '/alicia.nielsen.94'}, {'text': ['It’s all corrupt. They are literally creating their own narrative. Everything scripted. Everything “perfect”. Those of us who are paying attention see it. God will win in the end.'], 'profile_name': 'Blake Hickey', 'profile_url': '/blake.hickey.14'}, {'text': ['That press conference was a sham.  It was obvious he knew the questions ahead of time.  Biden is very low energy and frail.  Trump2020'], 'profile_name': 'Dar Garcia', 'profile_url': '/profile.php'}, {'text': ['He will be given questions at the three debates'], 'profile_name': 'Gail M. Fuller', 'profile_url': '/gail.m.fuller.7'}, {'text': ['This was the only way he could answer the questions is to get them ahead of time!'], 'profile_name': 'Lois Petelinkar', 'profile_url': '/lois.petelinkar'}, {'text': [""You've got my vote!! Thank you for being a great leader""], 'profile_name': 'Jenn Fah Fah', 'profile_url': '/jenfahfah'}, {'text': ['You would have performed dismally.'], 'profile_name': 'Philip Nyamai', 'profile_url': '/philip.nyamai.3'}, {'text': ['Well that’s because they didn’t want him to tell the world he was going to beat “Donald Reagan again” ', '🤣', '🤣', '🤣'], 'profile_name': 'Erin Rachelle', 'profile_url': '/profile.php'}, {'text': ['We have gotten an increase in our social security each year President Trump has been in office. During the Obama Biden Administration we did not get an increase in our social security each year. This information needs to become widespread.'], 'profile_name': 'Claudia Bourgeois', 'profile_url': '/profile.php'}, {'text': ['He said he was given a list of whom to take questions from and in what order with their pre-given questions to ask.', ' Baby Boy Biden mentioned twice he was going to be in trouble!', ' This man is being exploited and it is incredibly sad! Where the hell is his family who should step in and rescue him to spend the time he has left with dignity!!!!!'], 'profile_name': 'Marti McConnell', 'profile_url': '/marti.kurthminer'}, {'text': [""It's sort of sad really.   I believe the establishment has forced all of this on him and he truly is no longer capable of doing it.   They're in a tough spot for sure.""], 'profile_name': 'Harry Windsor', 'profile_url': '/HarryLeeWindsor'}, {'text': ['It’s sad his family is letting him run for office. Very obvious he was reading his answers!'], 'profile_name': 'Susan Thompson', 'profile_url': '/profile.php'}, {'text': ['It was terrible. Calling on reporters like they were 4th grade students asking a guest speaker planned 1st grade questions. Unbelievable what extremes they will resort to - actually is unconscionable -this is very sad for Joe Biden and his family.'], 'profile_name': 'Shari Ann', 'profile_url': '/shacapp'}, {'text': ['If he has been tested for cognitive decline, then what were the results?  And if he gets tested regularly, then why?   Great debate question '], 'profile_name': 'Matt Reynolds', 'profile_url': '/financialmattrs'}, {'text': ['Actually as I watched he appeared to look down on his paper on the podium while he was answering the questions. He also read from his paper the name of the person who was next. Made me wonder if he knew what the reporters would ask ahead of the press conference.'], 'profile_name': 'Beverly Stevens', 'profile_url': '/beverly.stevens.96592'}, {'text': ['Well he can not answer them on his own. His wife probably writes the answers for him! This should make everyone feel safe ', '😂'], 'profile_name': 'Cheryl Scully-Cappello', 'profile_url': '/cheryl.scullycappello'}, {'text': ['He can’t remember his name let alone answers to questions of course they have to give him the answers he’s their puppet.'], 'profile_name': 'Sarah Southern', 'profile_url': '/sarah.southern.58'}, {'text': ['You know that he WILL NOT be showing for the debates. I am going to guess here that he will have contracted covid and Will not be able to hold them due to him being temporarily being sick AND of course forcing the necessity of a mandated vaccine produced by Glaxo where Gates sold his covid patent.'], 'profile_name': 'Elaine Landry', 'profile_url': '/elaine.landry.378'}, {'text': ['I feel sorry for the guy (Biden)His brain is deteriorating and no one is stopping him!!He definitely has dementia!!'], 'profile_name': 'Miguel Nave', 'profile_url': '/miguel.nave.50'}, {'text': ['Absolutely, I watched it too and Biden knew exactly what questions were coming. ', ' I cannot believe people will vote for this man. He’s hopeless. '], 'profile_name': 'Gary Williams', 'profile_url': '/profile.php'}]"
8,/story.php?story_fbid=10165001363495725&id=153080620724&refid=17&_ft_=mf_story_key.10165001363495725%3Atop_level_post_id.10165001363495725%3Atl_objid.10165001363495725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10165001363495725%3Apage_id.153080620724%3Astory_location.4%3Atds_flgs.3%3Apage_insights.%7B%22153080620724%22%3A%7B%22page_id%22%3A153080620724%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A153080620724%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1593606206%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B10165001363495725%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A153080620724%2C%22page_id%22%3A153080620724%2C%22post_id%22%3A10165001363495725%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1596265199%3A2486491177977408576&__tn__=%2AW-R#footer_action_list,[],,"[{'text': ['Yes I do, but at the expense of many problems. Sucks that politics causes problems instead of fixing. And we pay for this', '😣'], 'profile_name': 'Shawna Hall', 'profile_url': '/shawna.hall.735'}, {'text': ['We know how you love this country & defend her!!  There is no way we can believe you would know about this threat and not act on it!!!  Praying for you, Mr President.  Stay strong!'], 'profile_name': 'Stephanie Freeman', 'profile_url': '/stephanie.freeman.56232'}, {'text': ['God Bless America! And God Bless you for all the crap you have been thru at the hands of corrupt media and Washington. You are truly for the people.'], 'profile_name': 'Trisha Ewalt', 'profile_url': '/profile.php'}, {'text': [""I believe you. I have trust in you. You are the best president that we have had that I can remember. You are there for us the people. You know what's going on, you're trying to take care of it and they're trying to stop you. We all need to share as much on as we can, bombard the internet and get this to the people especially those in the Democratic states.""], 'profile_name': 'Cindra Chaisson', 'profile_url': '/profile.php'}, {'text': ['We know it’s all part of the Great Hoax and Coup.  And we’re sick of it.  Trump 2020!'], 'profile_name': 'Vonnie Sprow', 'profile_url': '/vonnie.sprow'}, {'text': ['Most of us (Republicans) know they will make up anything to try & hurt you!!  Prayers for you as you lead this great country!!!', '❤️', '🙏'], 'profile_name': 'Bonnie Sue McWhorter', 'profile_url': '/bonnie.s.mcwhorter'}, {'text': ['The one problem you have is you have some corrupt Republicans that do not want you to find them  out that is where you have a deterrent in the things you would like to get resolved you just need to stand your ground and pray for Gods will to  be done not theirs  or yours God is more powerful than any devil who gets in your way. Surrender to God your trust and he will move mountains. In Jesus name Amen'], 'profile_name': 'Juanita Chamorro', 'profile_url': '/juanita.chamorro.507'}, {'text': [""I believe you! I have seen enough of the trouble the democrats have been trying to cause to know I shouldn't believe ANYTHING they say anymore!""], 'profile_name': 'Mary Proctor', 'profile_url': '/mary.segersproctor'}, {'text': ['Where is their source of protection coming from?  Slander should not be protected by 1st amendment.  '], 'profile_name': 'Jacinda McCarty', 'profile_url': '/cindy.mccartyhicks'}, {'text': ['I Believe you Mr. President.  I AM TIRED of the constant questioning, disrespect an down right hatred shown by the Democratic party..  have a blessed day.'], 'profile_name': 'Karen Skillman', 'profile_url': '/karen.skillman.18'}, {'text': [""People better wake up! some of us knew this the day Donald Trump took the the oath as our president and leader! he is our country's Saviour, without him where would we be? We better stand as one nation under God and look at these Outsiders, these Intruders, antifa the Liberals and their agenda with Nancy Pelosi, George Soros, this has been coming on for many years. President Trump is their biggest , they want to get Joe Biden in office because he is nothing but a puppet, and they can easily do exactly as they want. at that point in our country will be lost and not just temporarily, but 40 years at least, it will probably be the end of our world as we know it think about your kids your grandkids people wake up it's time we've got to take our country back while we have a leader that's willing to go to bat for us. He's just put everything aside for our country! my God people wake-up!""], 'profile_name': 'Cindy Lynch', 'profile_url': '/cindy.lynch.31'}, {'text': ['President Trump, surely you must understand that in being successful at the level you have achieved, you have spawned a multitude of hateful, jealous people who only want to see you fail. This is the reason why they would rather see Sleepy Joe in the White House. Hate, nothing more. Stay vigilant, and please, KEEP AMERICA GREAT!! TRUMP 2020', '🇺🇸', '🇺🇸', '🇺🇸', '🇺🇸', '🇺🇸'], 'profile_name': 'Andrew Stringer', 'profile_url': '/andrew.stringer3'}, {'text': ['Focus on the Virus falsification of tracing reports! Protesters are positive and told to lie on reports. Small businesses are suffering with new shutdowns!  It is not the bars!'], 'profile_name': 'Lori Becht Lenoble', 'profile_url': '/lori.lenoble'}, {'text': ['No, they do not understand, Mr. President. They are stupid because they listen to CNN, MSNBC, and other Fake News media. You can give them proof (statements from the Pentagon, intel officials, etc), and they will still say something asinine. You cannot help people that want to be dumb! '], 'profile_name': 'Tonya Vetter', 'profile_url': '/tonyamoderngal'}, {'text': ['I understand that the Dem narrative was going awry, what with protest, riots and statues toppling, so they had to introduce fake Russian Hoax 2.0 to divert attention from their party’s failures to Trump. Anyone with common sense can figure this out. '], 'profile_name': 'Debbe Yepsen Wallace', 'profile_url': '/debbe.yepsenwallace'}, {'text': ['""I was never briefed about it... but it\'s also a lie!""'], 'profile_name': 'Nigel Whitebread', 'profile_url': '/Nigel.Whitebread'}, {'text': [""Sounds like Shifty Schiff move.... Again with the leaking intelligence info that hasn't even been verified.... "", '🙄'], 'profile_name': 'Christie Stuver', 'profile_url': '/christie.stuver'}, {'text': ['The Republican Party announced yesterday this is all on you. They said their name is Minute and they ain’t in it. You going to prison all alone Donny and during a pandemic. ', '😂', ' '], 'profile_name': 'Shauna Mack', 'profile_url': '/shonna.mcdaniel.7'}, {'text': ['The Former host of the Apprentice refuses to read.  He revels in his ignorance and certitude in all things. He is lazy and inept. We have 125,000 dead Americans, a shattered economy and murdered American soldiers because of it. He is truly detestable.', ' ', ' The Presidential Daily Briefing is literally a written briefing. The fact that Trump doesn’t read it doesn’t make it not a briefing.', ' ', ' .'], 'profile_name': 'Roger Amick', 'profile_url': '/roger.amick'}, {'text': ['What I do know is that you are doing a great job. That seems to threaten the “corrupt” ones so badly, they are becoming desperate. Disparity breeds evil! Praying for you to stay strong Mr. President. The “other” White House supports you', '🙏', '🙏', '🙏'], 'profile_name': 'Linda White', 'profile_url': '/profile.php'}]"
